codigo_ine,nombre,provincia,ccaa,poblacion,superficie_km2,lat_centro,lon_centro,n_alojamientos_osm,n_vut_oficial,plazas_vut,n_vut_con_plazas,pct_vut_con_plazas,n_vut_geolocalizadas,pct_vut_geolocalizadas,plazas_hoteleras,n_establecimientos_hoteleros,origen_hotelero,n_restauracion,n_atracciones,n_camping,n_transporte,origen_osm,origen_vut,cobertura_vut,saturacion_plazas_1000hab,densidad_plazas_km2,plazas_totales,saturacion_total_1000hab,pct_plazas_hoteleras,n_servicios,densidad_servicios_km2,servicios_1000hab,dist_transporte_km,atracciones_1000hab,indice_demanda,indice_saturacion,indice_oportunidad,indice_riesgo
43097,"Nou de Gaià, La",Tarragona,Cataluña,603,4.2696,41.18581062156655,1.3795758568766023,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,4.19,0.0,24.6,,,
43098,Nulles,Tarragona,Cataluña,551,10.7532,41.25258186325122,1.2901637940909492,0,,,,,,,,,eoh_provincia,3,0,2,1,join_espacial,sin_dato,sin_registro,,,,,,3,0.279,5.44,0.65,0.0,61.6,,,
43099,"Palma d'Ebre, La",Tarragona,Cataluña,333,38.3452,41.2707214131684,0.6640706272971767,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.026,3.0,11.33,3.0,50.9,,,
43100,"Pallaresos, Els",Tarragona,Cataluña,5028,5.1641,41.168170088899686,1.2601701223430914,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.194,0.2,2.87,0.2,49.8,,,
43101,Passanant i Belltall,Tarragona,Cataluña,149,27.4154,41.52045994419269,1.2003187581178054,1,,,,,,,,,eoh_provincia,1,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.073,13.42,15.32,6.71,67.2,,,
43102,Paüls,Tarragona,Cataluña,558,43.7726,40.92770259590062,0.4094591353290607,0,,,,,,,,,eoh_provincia,0,7,0,0,join_espacial,sin_dato,sin_registro,,,,,,7,0.16,12.54,7.22,12.54,77.3,,,
43103,Perafort,Tarragona,Cataluña,1342,9.6657,41.18924177679727,1.240715845565742,0,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.31,2.24,2.65,0.0,52.3,,,
43104,"Perelló, El",Tarragona,Cataluña,2948,100.7458,40.88745174067657,0.6842045061942905,9,,,,,,,,,eoh_provincia,7,5,3,0,join_espacial,sin_dato,sin_registro,,,,,,12,0.119,4.07,8.64,1.7,59.9,,,
43105,"Piles, Les",Tarragona,Cataluña,229,22.5805,41.50205308644113,1.349799023308186,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.044,4.37,15.04,4.37,54.7,,,
43106,"Pinell de Brai, El",Tarragona,Cataluña,948,57.6037,41.01865121295929,0.5022070075865068,0,,,,,,,,,eoh_provincia,3,8,1,0,join_espacial,sin_dato,sin_registro,,,,,,11,0.191,11.6,4.75,8.44,78.6,,,
43107,Pira,Tarragona,Cataluña,512,8.1046,41.42061978404868,1.1925085209995392,0,,,,,,,,,eoh_provincia,0,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,5.39,0.0,23.4,,,
43108,"Pla de Santa Maria, El",Tarragona,Cataluña,2408,35.1773,41.3468436235744,1.311569016158672,0,,,,,,,,,eoh_provincia,3,0,0,1,join_espacial,sin_dato,sin_registro,,,,,,3,0.085,1.25,2.8,0.0,43.5,,,
43109,"Pobla de Mafumet, La",Tarragona,Cataluña,4175,6.1681,41.182704298855874,1.213236363547379,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,5.04,0.0,23.7,,,
43110,"Pobla de Massaluca, La",Tarragona,Cataluña,344,43.2524,41.1933350059687,0.3480709921457158,0,,,,,,,,,eoh_provincia,1,2,1,1,join_espacial,sin_dato,sin_registro,,,,,,3,0.069,8.72,3.53,5.81,72.3,,,
43111,"Pobla de Montornès, La",Tarragona,Cataluña,3440,12.2677,41.18316126794811,1.4051992931501225,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.082,0.29,4.2,0.29,45.6,,,
43112,Poboleda,Tarragona,Cataluña,345,13.7888,41.23189971005223,0.8454908558671442,1,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.145,5.8,11.03,0.0,50.6,,,
43113,"Pont d'Armentera, El",Tarragona,Cataluña,500,21.6053,41.40678361909359,1.340340597351726,0,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.093,4.0,4.99,0.0,50.2,,,
43114,Porrera,Tarragona,Cataluña,405,28.8987,41.196470066611695,0.8552424858934147,0,,,,,,,,,eoh_provincia,5,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.173,12.35,7.05,0.0,60.6,,,
43115,Pradell de la Teixeta,Tarragona,Cataluña,182,21.9513,41.152177871711736,0.8737930629797555,0,,,,,,,,,eoh_provincia,1,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,2,0.091,10.99,2.47,5.49,76.1,,,
43116,Prades,Tarragona,Cataluña,629,33.0454,41.31481303264645,0.9916338050533196,2,,,,,,,,,eoh_provincia,10,6,1,0,join_espacial,sin_dato,sin_registro,,,,,,16,0.484,25.44,10.77,9.54,81.4,,,
43117,Prat de Comte,Tarragona,Cataluña,174,26.3945,40.97524181004047,0.4114669674252729,1,,,,,,,,,eoh_provincia,2,7,0,0,join_espacial,sin_dato,sin_registro,,,,,,9,0.341,51.72,7.49,40.23,87.8,,,
43118,Pratdip,Tarragona,Cataluña,781,36.1057,41.05439440752371,0.881443861713838,1,,,,,,,,,eoh_provincia,4,8,0,0,join_espacial,sin_dato,sin_registro,,,,,,12,0.332,15.36,6.62,10.24,81.3,,,
43119,Puigpelat,Tarragona,Cataluña,1222,9.6303,41.27934909699111,1.3001936585345648,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,3.23,0.0,25.6,,,
43120,Querol,Tarragona,Cataluña,611,72.1982,41.42049070894603,1.4299075618231671,0,,,,,,,,,eoh_provincia,1,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.069,8.18,11.86,6.55,65.2,,,
43121,Rasquera,Tarragona,Cataluña,786,51.0093,40.97500165921168,0.6153002899021783,0,,,,,,,,,eoh_provincia,3,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.078,5.09,6.37,1.27,61.0,,,
43122,Renau,Tarragona,Cataluña,165,8.4414,41.21785636028797,1.3160530966727746,0,,,,,,,,,eoh_provincia,0,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.118,6.06,2.41,6.06,72.8,,,
43123,Reus,Tarragona,Cataluña,111601,53.2938,41.14868426515815,1.1206409206477117,10,,,,,,,,,eoh_provincia,277,17,0,5,join_espacial,sin_dato,sin_registro,,,,,,294,5.517,2.63,0.76,0.15,65.4,,,
43124,"Riba, La",Tarragona,Cataluña,574,8.0638,41.306797145363504,1.171809403010637,0,,,,,,,,,eoh_provincia,0,1,1,1,join_espacial,sin_dato,sin_registro,,,,,,1,0.124,1.74,1.52,1.74,60.0,,,
43125,Riba-roja d'Ebre,Tarragona,Cataluña,1132,99.5516,41.2611668516448,0.4471070945761989,0,,,,,,,,,eoh_provincia,0,4,1,1,join_espacial,sin_dato,sin_registro,,,,,,4,0.04,3.53,3.15,3.53,61.1,,,
43126,"Riera de Gaià, La",Tarragona,Cataluña,1834,8.7778,41.16370656109958,1.3561897862296493,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.228,1.09,3.34,0.55,55.1,,,
43127,Riudecanyes,Tarragona,Cataluña,1362,17.087,41.13562416415055,0.9583744912828024,0,,,,,,,,,eoh_provincia,4,4,0,1,join_espacial,sin_dato,sin_registro,,,,,,8,0.468,5.87,1.54,2.94,76.1,,,
43128,Riudecols,Tarragona,Cataluña,1264,19.539,41.17358989725856,0.9650298369744644,0,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.102,1.58,3.84,1.58,55.9,,,
43129,Riudoms,Tarragona,Cataluña,6891,32.4817,41.13607882189871,1.0583248310184763,0,,,,,,,,,eoh_provincia,4,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.246,1.16,3.56,0.58,55.5,,,
43130,Rocafort de Queralt,Tarragona,Cataluña,247,8.5778,41.48006676260062,1.2701448149834484,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.117,4.05,12.41,0.0,45.5,,,
43131,Roda de Berà,Tarragona,Cataluña,8260,16.3353,41.18640996264144,1.4613744552186574,0,,,,,,,,,eoh_provincia,11,5,3,1,join_espacial,sin_dato,sin_registro,,,,,,16,0.979,1.94,0.52,0.61,64.5,,,
43132,Rodonyà,Tarragona,Cataluña,519,8.3093,41.27863468828781,1.4075055732481467,0,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.361,5.78,6.66,0.0,57.2,,,
43133,Roquetes,Tarragona,Cataluña,8607,137.3256,40.78797128028174,0.401933846856385,1,,,,,,,,,eoh_provincia,1,24,1,0,join_espacial,sin_dato,sin_registro,,,,,,25,0.182,2.9,10.3,2.79,58.8,,,
43134,"Rourell, El",Tarragona,Cataluña,385,2.2934,41.22241500992089,1.2205252418672163,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,3.51,0.0,25.3,,,
43135,Salomó,Tarragona,Cataluña,519,12.2766,41.23422616299312,1.3738349584758638,0,,,,,,,,,eoh_provincia,0,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,1,0.081,1.93,1.23,1.93,59.2,,,
43136,"Ràpita, La",Tarragona,Cataluña,16119,53.1706,40.60424226517674,0.6272749137237704,3,,,,,,,,,eoh_provincia,27,6,1,0,join_espacial,sin_dato,sin_registro,,,,,,33,0.621,2.05,12.33,0.37,53.0,,,
43137,Sant Jaume dels Domenys,Tarragona,Cataluña,2819,24.5817,41.30786119044258,1.5554178111866328,1,,,,,,,,,eoh_provincia,5,3,1,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.325,2.84,5.35,1.06,62.0,,,
43138,Santa Bàrbara,Tarragona,Cataluña,3871,28.403,40.72312836841882,0.4815862112105096,0,,,,,,,,,eoh_provincia,1,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.141,1.03,7.43,0.77,49.9,,,
43139,Santa Coloma de Queralt,Tarragona,Cataluña,2795,34.1135,41.546097461614906,1.3962404236677313,0,,,,,,,,,eoh_provincia,8,6,1,0,join_espacial,sin_dato,sin_registro,,,,,,14,0.41,5.01,12.37,2.15,64.1,,,
43140,Santa Oliva,Tarragona,Cataluña,3711,9.471,41.2490442005906,1.5391093693918938,0,,,,,,,,,eoh_provincia,5,0,0,2,join_espacial,sin_dato,sin_registro,,,,,,5,0.528,1.35,1.27,0.0,52.0,,,
43141,Pontils,Tarragona,Cataluña,124,67.7885,41.46895459788222,1.392507956511191,1,,,,,,,,,eoh_provincia,0,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.059,32.26,13.14,32.26,75.2,,,
43142,Sarral,Tarragona,Cataluña,1644,52.2083,41.45306579425667,1.272265234911334,0,,,,,,,,,eoh_provincia,2,4,1,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.115,3.65,9.46,2.43,59.1,,,
43143,Savallà del Comtat,Tarragona,Cataluña,49,14.7701,41.54344840303012,1.2878395127688589,1,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,14.52,0.0,16.6,,,
43144,"Secuita, La",Tarragona,Cataluña,1845,17.8532,41.209326218822376,1.2761660124328729,0,,,,,,,,,eoh_provincia,0,0,0,2,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,1.92,0.0,26.8,,,
43145,"Selva del Camp, La",Tarragona,Cataluña,5732,35.3008,41.21141278031035,1.1348192479772676,3,,,,,,,,,eoh_provincia,8,2,1,1,join_espacial,sin_dato,sin_registro,,,,,,10,0.283,1.74,0.76,0.35,59.8,,,
43146,Senan,Tarragona,Cataluña,47,11.8336,41.47652173387473,1.0696495846346563,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,8.44,0.0,20.7,,,
43147,Solivella,Tarragona,Cataluña,633,21.331,41.463861079128456,1.1839012907143214,0,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.094,3.16,9.74,0.0,44.1,,,
43148,Tarragona,Tarragona,Cataluña,143649,56.1594,41.13353435119511,1.2711844409180224,30,,,,,,,2491.0,23.0,eoh_punto_turistico,336,53,8,6,join_espacial,sin_dato,sin_registro,,,,,,389,6.927,2.71,2.82,0.37,65.1,,,
43149,Tivenys,Tarragona,Cataluña,948,53.596,40.91534502894787,0.5527649492253579,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,6.16,0.0,22.7,,,
43150,Tivissa,Tarragona,Cataluña,1658,209.1436,41.018471254766624,0.7338471785208242,2,,,,,,,,,eoh_provincia,0,10,1,0,join_espacial,sin_dato,sin_registro,,,,,,10,0.048,6.03,8.69,6.03,63.0,,,
43151,"Torre de Fontaubella, La",Tarragona,Cataluña,124,7.192,41.120846839614245,0.864535721444114,0,,,,,,,,,eoh_provincia,2,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.417,24.19,1.46,8.06,88.6,,,
43152,"Torre de l'Espanyol, La",Tarragona,Cataluña,641,27.954,41.20395615995741,0.6518223373639027,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.036,1.56,7.33,1.56,48.3,,,
43153,Torredembarra,Tarragona,Cataluña,18237,8.6508,41.15122299618057,1.4084460845169504,6,,,,,,,,,eoh_provincia,51,1,4,1,join_espacial,sin_dato,sin_registro,,,,,,52,6.011,2.85,0.97,0.05,65.4,,,
43154,Torroja del Priorat,Tarragona,Cataluña,129,13.2224,41.22043605424905,0.8082074232624034,9,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.151,15.5,9.95,15.5,76.8,,,
43155,Tortosa,Tarragona,Cataluña,35997,218.8216,40.81985819869052,0.5327751971167679,4,,,,,,,,,eoh_provincia,36,24,1,3,join_espacial,sin_dato,sin_registro,,,,,,60,0.274,1.67,1.64,0.67,60.1,,,
43156,Ulldecona,Tarragona,Cataluña,6714,127.2547,40.61759670336307,0.437545644923296,3,,,,,,,,,eoh_provincia,33,10,1,2,join_espacial,sin_dato,sin_registro,,,,,,43,0.338,6.4,2.61,1.49,72.9,,,
43157,Ulldemolins,Tarragona,Cataluña,389,38.116,41.32500147085048,0.8564255912769098,1,,,,,,,,,eoh_provincia,4,9,2,0,join_espacial,sin_dato,sin_registro,,,,,,13,0.341,33.42,14.64,23.14,80.9,,,
43158,Vallclara,Tarragona,Cataluña,91,13.4073,41.37141530767207,0.992615369417267,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,5.65,0.0,23.2,,,
43159,Vallfogona de Riucorb,Tarragona,Cataluña,95,10.9176,41.55637091958836,1.2356868248592354,1,,,,,,,,,eoh_provincia,3,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.366,42.11,13.19,10.53,81.3,,,
43160,Vallmoll,Tarragona,Cataluña,1997,16.6778,41.24592819081883,1.2525125236671684,0,,,,,,,,,eoh_provincia,1,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,2,0.12,1.0,1.06,0.5,54.2,,,
43161,Valls,Tarragona,Cataluña,25518,55.4479,41.30165970924499,1.2394541098601657,2,,,,,,,,,eoh_provincia,77,11,0,3,join_espacial,sin_dato,sin_registro,,,,,,88,1.587,3.45,2.1,0.43,67.4,,,
43162,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Cataluña,7143,102.9751,40.99562550046165,0.8439314808544225,8,,,,,,,,,eoh_provincia,28,8,4,1,join_espacial,sin_dato,sin_registro,,,,,,36,0.35,5.04,5.76,1.12,67.1,,,
43163,"Vendrell, El",Tarragona,Cataluña,41133,36.6675,41.20514117512104,1.5202163814344147,16,,,,,,,,,eoh_provincia,61,14,3,3,join_espacial,sin_dato,sin_registro,,,,,,75,2.045,1.82,2.0,0.34,62.2,,,
43164,Vespella de Gaià,Tarragona,Cataluña,502,18.2198,41.202973274259925,1.3618226921955516,0,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.11,3.98,2.59,3.98,67.3,,,
43165,Vilabella,Tarragona,Cataluña,724,18.24,41.245401310084695,1.3292712826542763,0,,,,,,,,,eoh_provincia,0,0,0,1,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,1.18,0.0,27.5,,,
43166,Vilallonga del Camp,Tarragona,Cataluña,2495,9.1147,41.211568610289525,1.196119420844892,0,,,,,,,,,eoh_provincia,1,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.329,1.2,4.36,0.8,56.6,,,
43167,Vilanova d'Escornalbou,Tarragona,Cataluña,614,17.3408,41.10566537592895,0.930437370846912,1,,,,,,,,,eoh_provincia,3,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.346,9.77,4.3,4.89,78.3,,,
43168,Vilanova de Prades,Tarragona,Cataluña,111,21.3832,41.33908025785653,0.9490060615425928,0,,,,,,,,,eoh_provincia,0,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.047,9.01,9.73,9.01,66.6,,,
43169,Vilaplana,Tarragona,Cataluña,549,23.3137,41.24960429318512,1.0356537150905705,1,,,,,,,,,eoh_provincia,0,8,1,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.343,14.57,9.32,14.57,79.6,,,
43170,Vila-rodona,Tarragona,Cataluña,1382,33.0803,41.30844841061952,1.368371188119635,0,,,,,,,,,eoh_provincia,3,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.121,2.89,8.77,0.72,54.6,,,
43171,Vila-seca,Tarragona,Cataluña,23917,21.6258,41.10167850851529,1.1442586376977792,24,,,,,,,,,eoh_provincia,47,15,1,1,join_espacial,sin_dato,sin_registro,,,,,,62,2.867,2.59,1.35,0.63,66.9,,,
43172,Vilaverd,Tarragona,Cataluña,493,12.5691,41.334448288607774,1.1645119797714043,0,,,,,,,,,eoh_provincia,0,0,0,1,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,1.06,0.0,27.6,,,
43173,"Vilella Alta, La",Tarragona,Cataluña,127,5.257,41.23071432866939,0.7813270907167013,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.19,7.87,11.36,0.0,54.1,,,
43174,"Vilella Baixa, La",Tarragona,Cataluña,201,5.5552,41.22068925862196,0.7557875921957277,2,,,,,,,,,eoh_provincia,2,8,1,0,join_espacial,sin_dato,sin_registro,,,,,,10,1.8,49.75,10.98,39.8,87.7,,,
43175,Vilalba dels Arcs,Tarragona,Cataluña,611,67.3039,41.147740423920666,0.4007392103123706,0,,,,,,,,,eoh_provincia,0,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.059,6.55,9.38,6.55,64.2,,,
43176,Vimbodí i Poblet,Tarragona,Cataluña,887,65.8788,41.37547838777956,1.0465393981529711,1,,,,,,,,,eoh_provincia,5,7,0,1,join_espacial,sin_dato,sin_registro,,,,,,12,0.182,13.53,3.03,7.89,81.2,,,
43177,Vinebre,Tarragona,Cataluña,427,26.5091,41.21609181031538,0.6227030303166177,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.038,2.34,5.85,2.34,53.8,,,
43178,Vinyols i els Arcs,Tarragona,Cataluña,2450,10.8181,41.09894636082559,1.055050823666239,0,,,,,,,,,eoh_provincia,3,3,2,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.555,2.45,2.15,1.22,65.6,,,
43901,Deltebre,Tarragona,Cataluña,12041,103.5276,40.73575099392568,0.7427392372544628,12,,,,,,,,,eoh_provincia,40,20,3,0,join_espacial,sin_dato,sin_registro,,,,,,60,0.58,4.98,7.45,1.66,67.6,,,
43902,Sant Jaume d'Enveja,Tarragona,Cataluña,3745,63.6273,40.6926185603464,0.7863305354376399,5,,,,,,,,,eoh_provincia,12,11,3,0,join_espacial,sin_dato,sin_registro,,,,,,23,0.361,6.14,13.36,2.94,65.9,,,
43903,Camarles,Tarragona,Cataluña,3465,29.8339,40.779539817033374,0.6518392317286288,0,,,,,,,,,eoh_provincia,3,1,2,1,join_espacial,sin_dato,sin_registro,,,,,,4,0.134,1.15,1.69,0.29,53.5,,,
43904,"Aldea, L'",Tarragona,Cataluña,4657,30.8998,40.74828820695285,0.6113222200608944,0,,,,,,,,,eoh_provincia,15,0,2,1,join_espacial,sin_dato,sin_registro,,,,,,15,0.485,3.22,0.65,0.0,58.4,,,
43905,Salou,Tarragona,Cataluña,31491,15.1562,41.07943228534568,1.1450539983891834,96,,,,,,,37980.0,61.0,eoh_punto_turistico,195,29,3,9,join_espacial,sin_dato,sin_registro,,,,,,224,14.779,7.11,0.75,0.92,77.9,,,
43906,"Ampolla, L'",Tarragona,Cataluña,3785,35.7311,40.81237765414917,0.6907700237320586,1,,,,,,,,,eoh_provincia,21,4,1,1,join_espacial,sin_dato,sin_registro,,,,,,25,0.7,6.61,1.47,1.06,75.1,,,
43907,"Canonja, La",Tarragona,Cataluña,6001,7.1198,41.11473533698089,1.1815525906881987,1,,,,,,,,,eoh_provincia,9,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,9,1.264,1.5,2.61,0.0,52.5,,,
44001,Ababuj,Teruel,Aragón,73,54.3021,40.5477998964604,-0.8332188765322951,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,19.46,0.0,14.7,,,
44002,Abejuela,Teruel,Aragón,62,86.6646,39.909588013679006,-0.8693494586786035,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.023,32.26,6.77,16.13,75.9,,,
44003,Aguatón,Teruel,Aragón,18,21.6321,40.658532520902575,-1.2246947127727623,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,7.04,0.0,21.9,,,
44004,Aguaviva,Teruel,Aragón,562,42.1747,40.81726044256079,-0.2027287012589601,1,,,,,,,,,eoh_provincia,1,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.071,5.34,17.27,3.56,56.9,,,
44005,Aguilar del Alfambra,Teruel,Aragón,82,39.0469,40.58893315959379,-0.8149789635031242,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.026,12.2,23.13,12.2,62.1,,,
44006,Alacón,Teruel,Aragón,204,47.5014,41.04730604444301,-0.6987224661485761,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.021,4.9,9.13,4.9,57.8,,,
44007,Alba,Teruel,Aragón,186,69.5111,40.61568891757241,-1.3662570500491622,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.029,10.75,6.54,5.38,67.6,,,
44008,Albalate del Arzobispo,Teruel,Aragón,1936,205.7314,41.12217714944953,-0.5627278827424185,2,,,,,,,,,eoh_provincia,8,6,1,0,join_espacial,sin_dato,sin_registro,,,,,,14,0.068,7.23,15.43,3.1,59.8,,,
44009,Albarracín,Teruel,Aragón,998,452.6717,40.37562053246043,-1.4858714639597803,22,,,,,,,629.0,27.0,eoh_punto_turistico,28,28,4,0,join_espacial,sin_dato,sin_registro,,,,,,56,0.124,56.11,22.17,28.06,76.5,,,
44010,Albentosa,Teruel,Aragón,290,68.0757,40.08937197404819,-0.7531577451756774,2,,,,,,,,,eoh_provincia,3,4,1,2,join_espacial,sin_dato,sin_registro,,,,,,7,0.103,24.14,2.58,13.79,83.7,,,
44011,Alcaine,Teruel,Aragón,38,57.3836,40.95273270604795,-0.6963611250113766,0,,,,,,,,,eoh_provincia,0,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.052,78.95,12.69,78.95,77.5,,,
44012,Alcalá de la Selva,Teruel,Aragón,382,104.9657,40.36423358901793,-0.7134804919981343,4,,,,,,,,,eoh_provincia,3,3,1,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.057,15.71,7.21,7.85,73.1,,,
44013,Alcañiz,Teruel,Aragón,16505,472.3942,41.07360143318275,-0.1696358170377297,6,,,,,,,,,eoh_provincia,17,9,3,1,join_espacial,sin_dato,sin_registro,,,,,,26,0.055,1.58,4.95,0.55,49.5,,,
44014,Alcorisa,Teruel,Aragón,3243,121.2482,40.91982901773767,-0.3696807822406308,0,,,,,,,,,eoh_provincia,1,0,0,3,join_espacial,sin_dato,sin_registro,,,,,,1,0.008,0.31,1.63,0.0,35.3,,,
44016,Alfambra,Teruel,Aragón,485,122.4258,40.55054028735432,-1.060651485404624,0,,,,,,,,,eoh_provincia,0,2,1,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.016,4.12,9.17,4.12,55.4,,,
44017,Aliaga,Teruel,Aragón,344,196.8794,40.683655324353616,-0.6783714552736376,5,,,,,,,,,eoh_provincia,1,9,1,0,join_espacial,sin_dato,sin_registro,,,,,,10,0.051,29.07,19.61,26.16,71.1,,,
44018,Almohaja,Teruel,Aragón,10,25.5454,40.60724483174366,-1.4350801913203066,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,10.7,0.0,19.0,,,
44019,Alobras,Teruel,Aragón,63,30.711,40.18296073475416,-1.4016086980341664,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.033,15.87,19.12,0.0,48.5,,,
44020,Alpeñés,Teruel,Aragón,27,28.6115,40.802496129937694,-1.0736761572867548,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,19.27,0.0,14.7,,,
44021,Allepuz,Teruel,Aragón,123,67.2726,40.479111252590506,-0.7018868173953705,1,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,12.09,0.0,18.1,,,
44022,Alloza,Teruel,Aragón,556,81.6208,40.96754337600188,-0.5275446082857483,1,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.025,3.6,7.14,3.6,56.2,,,
44023,Allueva,Teruel,Aragón,31,18.6492,40.97813698794043,-1.0446231182020254,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,17.98,0.0,15.1,,,
44024,Anadón,Teruel,Aragón,35,24.6175,40.98620942865449,-0.9665511139799524,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,14.42,0.0,16.6,,,
